DSP_minerror_c;25844;25834;1.000387;504.924;6011;-gvn, -indvars, -loop-rotate, -loop-reduce, -instcombine, -loop-unroll, -basicaa;25834;-gvn, -indvars, -loop-rotate, -domtree, -loop-reduce, -lowerinvoke, -instcombine, -loop-unroll, -basicaa, -loops, -memcpyopt;11
DSP_minerror_c;25844;25834;1.000387;465.739;5768;-scalarrepl-ssa, -loop-reduce, -loop-rotate, -loop-unroll, -indvars;25834;-scalarrepl-ssa, -loop-reduce, -loop-rotate, -loop-unroll, -indvars;5
DSP_minval_c;1285;1079;1.190918;256.756;4379;-loop-rotate, -scalarrepl, -indvars;1079;-loop-rotate, -scalarrepl, -indvars;3
DSP_minval_c;1285;1079;1.190918;247.001;4269;-loop-rotate, -scalarrepl, -indvars;1079;-loop-rotate, -scalarrepl, -indvars;3
DSP_minval_c;1285;1079;1.190918;211.193;3682;-scalarrepl, -loop-rotate, -indvars;1079;-scalarrepl, -loop-rotate, -indvars;3
DSP_mul32_c;10567;10567;1.000000;286.816;4202;-scalarrepl-ssa, -loop-rotate, -indvars;10567;-scalarrepl-ssa, -loop-rotate, -indvars;3
DSP_mul32_c;10567;10567;1.000000;276.278;4096;-loop-rotate, -scalarrepl, -indvars;10567;-loop-rotate, -scalarrepl, -indvars;3
DSP_mul32_c;10567;10567;1.000000;287.907;4225;-loop-rotate, -scalarrepl, -indvars;10567;-loop-rotate, -scalarrepl, -indvars;3
DSP_neg32_c;17;17;1.000000;185.706;3105;-scalarrepl-ssa, -inline;17;-scalarrepl-ssa, -inline;2
DSP_neg32_c;17;17;1.000000;194.828;3228;-inline, -scalarrepl;17;-inline, -scalarrepl;2
DSP_neg32_c;17;17;1.000000;2882.188;3596;-inline, -scalarrepl;17;-inline, -scalarrepl;2
DSP_q15tofl_c;676;676;1.000000;289.229;4599;-instcombine, -scalarrepl, -loop-rotate, -indvars;676;-instcombine, -scalarrepl, -loop-rotate, -indvars;4
DSP_q15tofl_c;676;676;1.000000;301.696;4803;-instcombine, -scalarrepl-ssa, -loop-rotate, -indvars;676;-instcombine, -scalarrepl-ssa, -loop-rotate, -indvars;4
DSP_q15tofl_c;676;676;1.000000;310.652;5143;-loop-rotate, -instcombine, -scalarrepl, -indvars;676;-loop-rotate, -instcombine, -scalarrepl, -indvars;4
DSP_vecsumsq_c;3887.9999999999995;3887;1.000257;226.572;3867;-loop-rotate, -scalarrepl-ssa;3887;-loop-rotate, -scalarrepl-ssa;2
DSP_vecsumsq_c;3887.9999999999995;3887;1.000257;241.090;3592;-scalarrepl, -loop-rotate;3887;-scalarrepl, -loop-rotate, -load-combine;2
DSP_vecsumsq_c;3887.9999999999995;3887;1.000257;207.334;3401;-scalarrepl, -loop-rotate;3887;-scalarrepl, -loop-rotate;2
DSP_w_vec_c;6190;6190;1.000000;272.873;4052;-loop-rotate, -scalarrepl, -indvars;6190;-loop-rotate, -scalarrepl, -indvars;3
DSP_w_vec_c;6190;6190;1.000000;348.208;4717;-loop-rotate, -scalarrepl, -indvars;6190;-loop-rotate, -scalarrepl, -indvars;3
DSP_w_vec_c;6190;6190;1.000000;329.214;4626;-scalarrepl, -loop-rotate, -indvars;6190;-scalarrepl, -loop-rotate, -indvars;3
